0.1507383 0.1937541 0.02328482 -0.133202 -0.1672317
-0.1446952 -0.02879944 0.08150833 0.09694099 0.08574074
-0.07268493 -0.1155315 -0.01156477 0.1669378 0.1305614
0.01165648 -0.02254065 -0.03626012 -0.03636688 0.03053773
0.1528626 0.06123733 -0.1211013 -0.2105726 -0.06892364
0.1462662 0.1961328 0.05312145 -0.1486451 -0.168928
0.04037372 0.1643816 0.1638121 0.00599145 -0.2574009
-0.2688263 0.02198452 0.2628841 0.2225958 -0.1303869
-0.3538821 -0.272965 0.03760532 0.307305 0.23222
-0.04760711 -0.276552 -0.1678935 0.1011851 0.3479813
0.2713042 -0.08795883 -0.4080158 -0.4127472 0.00618498
0.4061718 0.3452481 -0.0594851 -0.4322294 -0.3275053
0.1930001 0.5187851 0.4179068 -0.130113 -0.5188883
-0.4164108 0.03462886 0.3671023 0.3793363 0.06866323
-0.2469312 -0.34848 -0.1148871 0.1178899 0.2857664
0.09878952 -0.09403322 -0.1926418 -0.1208814 -0.02764763
0.05674067 0.1243126 0.05488525 0.07982363 -0.01715009
-0.1024057 -0.08328073 -0.03656871 0.04446583 0.02704673
0.06035447 0.01140128 -0.07919723 -0.05809454 -0.01879188
0.003497332 0.1225771 0.08597744 -0.1044947 -0.2159474
-0.110512 0.04779267 0.09772852 0.06203618 -0.07953627
-0.1251053 0.04745761 0.2292441 0.2473806 0.07455122
-0.1047941 -0.2370986 -0.2075187 -0.05504637 0.1644468
0.302832 0.1569903 -0.03813989 -0.1070853 -0.05732797
-0.005030061 0.1432315 0.1622821 -0.005105101 -0.1105358
-0.1121372 -0.04658595 0.102753 0.197565 0.09967536
-0.1018556 -0.2000647 -0.01561542 0.1298507 0.08627891
-0.1179316 -0.2337849 -0.05798715 0.138448 0.232519
0.1184237 -0.1504471 -0.2688147 -0.1493655 0.05272982
0.2640259 0.11182 -0.09478643 -0.1676707 -0.1305436
-0.030823 0.1557941 0.1641281 -0.0453519 -0.1985203
-0.2314249 0.007472488 0.1485434 0.1215992 0.04710013
-0.07823659 -0.1167847 -0.07657657 0.02682753 0.1103816
0.08732194 -0.06122134 -0.08212016 -0.09009116 0.05068081
0.13284 0.1724092 0.0624693 -0.09542634 -0.1351758
-0.04698397 0.139391 0.2295571 0.08955003 -0.1336102
-0.3078079 -0.1924656 0.09632458 0.2213059 0.1451508
-0.01326901 -0.1817587 -0.1783384 -0.03425203 0.1285201
0.1752401 0.02925387 -0.1589047 -0.2102651 -0.1183884
0.1553586 0.2465868 0.1200659 -0.1149783 -0.2135176
-0.1420191 0.1185738 0.2612784 0.04541374 -0.2125535
-0.2574234 -0.09326029 0.2103414 0.3247314 0.2664712
-0.02152416 -0.313366 -0.2597422 0.03757459 0.3253603
0.2589901 -0.06671929 -0.313985 -0.1560588 0.1882656
0.2746544 0.04106675 -0.2489776 -0.3384416 -0.1585056
0.1649151 0.1635335 0.0136393 -0.1647289 -0.1958812
0.001470713 0.2497924 0.2528981 0.04704255 -0.2130599
-0.2447505 -0.05600723 0.1872344 0.2051491 0.001812579
-0.1237637 -0.08074104 0.04755372 0.0138153 -0.05711939
-0.09975852 -0.01093625 0.03704089 0.02405366 -0.04045598
-0.004129375 0.06586432 0.1610592 0.0603041 -0.04908762
-0.1096803 0.001112164 0.03675723 0.04030541 0.08762528
0.02241908 -0.05914842 -0.02739565 0.003794062 0.05251491
-0.002528391 -0.005798925 -0.03430213 -0.06079861 0.005093558
0.0009019647 -0.01413508 -0.04430385 -0.0316646 0.01964572
0.06627078 0.04562773 0.01864942 0.02510898 -0.02267395
-0.06522888 -0.04544626 -0.01477993 0.001283114 0.05896986
0.1279301 0.01461321 -0.1660547 -0.1451359 -0.03197961
0.1002036 0.1445633 0.04618701 0.02574997 -0.01642056
-0.1453293 -0.1559457 -0.04372996 0.02158757 0.05971446
0.09815291 0.04497458 -0.1133049 -0.1405634 -0.08001684
0.001691981 0.06237333 0.02471773 -0.1059476 -0.09519572
-0.0007430791 0.07352417 0.0879854 0.05035371 -0.02372408
-0.124327 -0.06948691 0.118237 0.1246081 0.05850392
-0.07724047 -0.2405905 -0.2249236 0.001010295 0.2062467
0.1807623 -0.03877054 -0.2160081 -0.1576119 0.07763998
